"global_id";"Stop times code";"Trip code";"Arrival time";"Departure time";"Stop code";"Distance from the beginning of the route";"Type landing";"Destination is displayed";"Number stop";"Type of trip";"Interval on the route";
"global_id";"Код расписания";"Код рейса";"Время прибытия";"Время отправления";"Код остановки";"Расстояние от начала маршрута, км";"Тип посадки";"Пункт назначения рейса, отображающийся на информационном табло";"Номер остановки по пути следования";"Тип рейса";"Интервал на маршруте";
"5100986497";"";"4448_100038073_28_7";"24:09:00";"24:09:00";"1115";"";"";"";"4";"";"";
"5100986536";"";"4448_100038073_28_7";"24:15:00";"24:15:00";"685";"";"";"";"10";"";"";
"5101200244";"";"4445_100037666_26_4";"18:52:00";"18:52:00";"10109";"";"";"";"3";"";"";
"5101200381";"";"4445_100037666_26_4";"19:11:00";"19:11:00";"10650";"";"";"";"16";"";"";
"5101200473";"";"4445_100037666_26_4";"19:04:00";"19:04:00";"687";"";"";"";"12";"";"";
"5101200509";"";"4445_100037666_26_4";"18:55:00";"18:55:00";"681";"";"";"";"5";"";"";
"5101200533";"";"4445_100037666_26_4";"18:50:00";"18:50:00";"10143";"";"";"";"2";"";"";
"5101200567";"";"4445_100037666_26_4";"19:00:00";"19:00:00";"8726";"";"";"";"9";"";"";
"5101200586";"";"4445_100037666_26_4";"18:50:00";"18:50:00";"10108";"";"";"";"1";"";"";
"5101200636";"";"4445_100037666_26_4";"18:56:00";"18:56:00";"682";"";"";"";"6";"";"";
"5101200734";"";"4445_100037666_26_4";"19:10:00";"19:10:00";"820";"";"";"";"14";"";"";
"5101200763";"";"4445_100037666_26_4";"18:57:00";"18:57:00";"683";"";"";"";"7";"";"";
"5101200783";"";"4445_100037666_26_4";"19:02:00";"19:02:00";"308";"";"";"";"11";"";"";
"5101200845";"";"4445_100037666_26_4";"18:53:00";"18:53:00";"1115";"";"";"";"4";"";"";
"5101200963";"";"4445_100037666_26_4";"19:01:00";"19:01:00";"685";"";"";"";"10";"";"";
"5101201403";"";"4445_100037666_26_4";"19:11:00";"19:11:00";"821";"";"";"";"15";"";"";
"5101201572";"";"4445_100037666_26_4";"19:06:00";"19:06:00";"688";"";"";"";"13";"";"";
"5101201801";"";"4445_100037666_26_4";"18:58:00";"18:58:00";"684";"";"";"";"8";"";"";
"5101279008";"";"4445_100037666_11_3";"17:02:00";"17:02:00";"714";"";"";"";"9";"";"";
"5101279035";"";"4445_100037666_11_3";"17:10:00";"17:10:00";"10108";"";"";"";"16";"";"";
"5101279061";"";"4445_100037666_11_3";"17:04:00";"17:04:00";"716";"";"";"";"11";"";"";
"5101279199";"";"4445_100037666_11_3";"16:54:00";"16:54:00";"710";"";"";"";"4";"";"";
"5101279202";"";"4445_100037666_11_3";"17:00:00";"17:00:00";"8728";"";"";"";"8";"";"";
"5101279284";"";"4445_100037666_11_3";"17:06:00";"17:06:00";"1117";"";"";"";"13";"";"";
"5101279350";"";"4445_100037666_11_3";"17:05:00";"17:05:00";"717";"";"";"";"12";"";"";
"5101279372";"";"4445_100037666_11_3";"16:59:00";"16:59:00";"713";"";"";"";"7";"";"";
"5101279391";"";"4445_100037666_11_3";"17:08:00";"17:08:00";"10107";"";"";"";"15";"";"";
"5101279461";"";"4445_100037666_11_3";"17:07:00";"17:07:00";"718";"";"";"";"14";"";"";
"5101279588";"";"4445_100037666_11_3";"16:52:00";"16:52:00";"729";"";"";"";"3";"";"";
"5101279669";"";"4445_100037666_11_3";"16:56:00";"16:56:00";"711";"";"";"";"5";"";"";
"5101279728";"";"4445_100037666_11_3";"17:03:00";"17:03:00";"715";"";"";"";"10";"";"";
"5101279737";"";"4445_100037666_11_3";"16:51:00";"16:51:00";"728";"";"";"";"2";"";"";
"5101279751";"";"4445_100037666_11_3";"16:50:00";"16:50:00";"10650";"";"";"";"1";"";"";
"5101279794";"";"4445_100037666_11_3";"16:58:00";"16:58:00";"287";"";"";"";"6";"";"";
"5101336558";"";"4446_100037748_19_5";"15:14:00";"15:14:00";"1119";"";"";"";"8";"";"";
"5101336594";"";"4446_100037748_19_5";"15:18:00";"15:18:00";"453";"";"";"";"12";"";"";
"5101336629";"";"4446_100037748_19_5";"15:07:00";"15:07:00";"1411";"";"";"";"5";"";"";
"5101336660";"";"4446_100037748_19_5";"15:22:00";"15:22:00";"17831";"";"";"";"14";"";"";
"5101336728";"";"4446_100037748_19_5";"15:15:00";"15:15:00";"851";"";"";"";"9";"";"";
"5101336834";"";"4446_100037748_19_5";"15:25:00";"15:25:00";"17827";"";"";"";"16";"";"";
"5101336863";"";"4446_100037748_19_5";"15:21:00";"15:21:00";"14864";"";"";"";"13";"";"";
"5101336884";"";"4446_100037748_19_5";"15:01:00";"15:01:00";"1408";"";"";"";"2";"";"";
"5101336907";"";"4446_100037748_19_5";"15:17:00";"15:17:00";"1032";"";"";"";"11";"";"";
"5101336919";"";"4446_100037748_19_5";"15:16:00";"15:16:00";"852";"";"";"";"10";"";"";
"5101336939";"";"4446_100037748_19_5";"15:09:00";"15:09:00";"1412";"";"";"";"6";"";"";
"5101336971";"";"4446_100037748_19_5";"15:05:00";"15:05:00";"1410";"";"";"";"4";"";"";
"5101337095";"";"4446_100037748_19_5";"15:03:00";"15:03:00";"1409";"";"";"";"3";"";"";
"5101337215";"";"4446_100037748_19_5";"15:23:00";"15:23:00";"17833";"";"";"";"15";"";"";
"5101337238";"";"4446_100037748_19_5";"15:11:00";"15:11:00";"15354";"";"";"";"7";"";"";
"5101337377";"";"4446_100037748_19_5";"15:01:00";"15:01:00";"1418";"";"";"";"1";"";"";
"5101516940";"";"4446_100037748_8_5";"09:30:00";"09:30:00";"1037";"";"";"";"6";"";"";
"5101516960";"";"4446_100037748_8_5";"09:38:00";"09:38:00";"1414";"";"";"";"11";"";"";
"5101516988";"";"4446_100037748_8_5";"09:33:00";"09:33:00";"13637";"";"";"";"8";"";"";
"5101517031";"";"4446_100037748_8_5";"09:40:00";"09:40:00";"1415";"";"";"";"12";"";"";
"5101517032";"";"4446_100037748_8_5";"09:46:00";"09:46:00";"1418";"";"";"";"15";"";"";
"5101517056";"";"4446_100037748_8_5";"09:29:00";"09:29:00";"460";"";"";"";"5";"";"";
"5101517097";"";"4446_100037748_8_5";"09:24:00";"09:24:00";"17830";"";"";"";"3";"";"";
"5101517102";"";"4446_100037748_8_5";"09:44:00";"09:44:00";"1417";"";"";"";"14";"";"";
"5101517135";"";"4446_100037748_8_5";"09:32:00";"09:32:00";"853";"";"";"";"7";"";"";
"5101517154";"";"4446_100037748_8_5";"09:36:00";"09:36:00";"15355";"";"";"";"10";"";"";
"5101517183";"";"4446_100037748_8_5";"09:25:00";"09:25:00";"14865";"";"";"";"4";"";"";
"5101517184";"";"4446_100037748_8_5";"09:34:00";"09:34:00";"854";"";"";"";"9";"";"";
"5101517186";"";"4446_100037748_8_5";"09:20:00";"09:20:00";"17827";"";"";"";"1";"";"";
"5101517209";"";"4446_100037748_8_5";"09:42:00";"09:42:00";"1416";"";"";"";"13";"";"";
"5101517219";"";"4446_100037748_8_5";"09:23:00";"09:23:00";"17832";"";"";"";"2";"";"";
"5101564691";"";"4448_100038073_11_8";"17:56:00";"17:56:00";"739";"";"";"";"2";"";"";
"5101564864";"";"4448_100038073_11_8";"18:06:00";"18:06:00";"709";"";"";"";"10";"";"";
"5101564903";"";"4448_100038073_11_8";"18:16:00";"18:16:00";"714";"";"";"";"16";"";"";
"5101564937";"";"4448_100038073_11_8";"18:17:00";"18:17:00";"715";"";"";"";"17";"";"";
"5101564966";"";"4448_100038073_11_8";"18:04:00";"18:04:00";"708";"";"";"";"9";"";"";
"5101564967";"";"4448_100038073_11_8";"18:00:00";"18:00:00";"704";"";"";"";"5";"";"";
"5101565076";"";"4448_100038073_11_8";"17:54:00";"17:54:00";"1116";"";"";"";"1";"";"";
"5101565200";"";"4448_100038073_11_8";"18:02:00";"18:02:00";"706";"";"";"";"7";"";"";
"5101565208";"";"4448_100038073_11_8";"17:57:00";"17:57:00";"702";"";"";"";"3";"";"";
"5101565246";"";"4448_100038073_11_8";"18:12:00";"18:12:00";"287";"";"";"";"13";"";"";
"5101565259";"";"4448_100038073_11_8";"18:10:00";"18:10:00";"711";"";"";"";"12";"";"";
"5101565300";"";"4448_100038073_11_8";"18:22:00";"18:22:00";"10107";"";"";"";"22";"";"";
"5101565325";"";"4448_100038073_11_8";"18:14:00";"18:14:00";"8728";"";"";"";"15";"";"";
"5101565342";"";"4448_100038073_11_8";"18:13:00";"18:13:00";"713";"";"";"";"14";"";"";
"5101565391";"";"4448_100038073_11_8";"18:08:00";"18:08:00";"710";"";"";"";"11";"";"";
"5101565404";"";"4448_100038073_11_8";"18:20:00";"18:20:00";"1117";"";"";"";"20";"";"";
"5101565413";"";"4448_100038073_11_8";"18:24:00";"18:24:00";"10108";"";"";"";"23";"";"";
"5101565419";"";"4448_100038073_11_8";"18:19:00";"18:19:00";"717";"";"";"";"19";"";"";
"5101565475";"";"4448_100038073_11_8";"17:59:00";"17:59:00";"703";"";"";"";"4";"";"";
"5101565482";"";"4448_100038073_11_8";"18:21:00";"18:21:00";"718";"";"";"";"21";"";"";
"5101565490";"";"4448_100038073_11_8";"18:01:00";"18:01:00";"705";"";"";"";"6";"";"";
"5101565522";"";"4448_100038073_11_8";"18:18:00";"18:18:00";"716";"";"";"";"18";"";"";
"5101565535";"";"4448_100038073_11_8";"18:03:00";"18:03:00";"707";"";"";"";"8";"";"";
"5101616442";"";"4449_100037474_4_1";"07:41:00";"07:41:00";"1424";"";"";"";"7";"";"";
"5101616570";"";"4449_100037474_4_1";"07:57:00";"07:57:00";"453";"";"";"";"15";"";"";
"5101616590";"";"4449_100037474_4_1";"07:56:00";"07:56:00";"1032";"";"";"";"14";"";"";
"5101616608";"";"4449_100037474_4_1";"08:01:00";"08:01:00";"17831";"";"";"";"17";"";"";
"5101616652";"";"4449_100037474_4_1";"08:00:00";"08:00:00";"14864";"";"";"";"16";"";"";
"5101616730";"";"4449_100037474_4_1";"07:39:00";"07:39:00";"1423";"";"";"";"6";"";"";
"5101616743";"";"4449_100037474_4_1";"07:30:00";"07:30:00";"1000512";"";"";"";"1";"";"";
"5101616756";"";"4449_100037474_4_1";"08:02:00";"08:02:00";"17833";"";"";"";"18";"";"";
"5101616770";"";"4449_100037474_4_1";"07:35:00";"07:35:00";"1421";"";"";"";"4";"";"";
"5101616794";"";"4449_100037474_4_1";"08:04:00";"08:04:00";"17827";"";"";"";"19";"";"";
"5101616828";"";"4449_100037474_4_1";"07:50:00";"07:50:00";"15354";"";"";"";"10";"";"";
"5101616842";"";"4449_100037474_4_1";"07:32:00";"07:32:00";"1419";"";"";"";"2";"";"";
"5101617015";"";"4449_100037474_4_1";"07:53:00";"07:53:00";"1119";"";"";"";"11";"";"";
"5101617053";"";"4449_100037474_4_1";"07:33:00";"07:33:00";"1420";"";"";"";"3";"";"";
"5101617056";"";"4449_100037474_4_1";"07:54:00";"07:54:00";"851";"";"";"";"12";"";"";
"5101617089";"";"4449_100037474_4_1";"07:55:00";"07:55:00";"852";"";"";"";"13";"";"";
"5101617155";"";"4449_100037474_4_1";"07:44:00";"07:44:00";"1403";"";"";"";"9";"";"";
"5101617198";"";"4449_100037474_4_1";"07:37:00";"07:37:00";"1422";"";"";"";"5";"";"";
"5101617542";"";"4449_100037474_4_1";"07:43:00";"07:43:00";"1404";"";"";"";"8";"";"";
"5101843637";"";"4449_100037474_19_8";"21:23:00";"21:23:00";"1432";"";"";"";"18";"";"";
"5101843669";"";"4449_100037474_19_8";"21:24:00";"21:24:00";"1000512";"";"";"";"19";"";"";
"5101843707";"";"4449_100037474_19_8";"21:12:00";"21:12:00";"1406";"";"";"";"11";"";"";
"5101843733";"";"4449_100037474_19_8";"21:22:00";"21:22:00";"1431";"";"";"";"17";"";"";
"5101843744";"";"4449_100037474_19_8";"20:55:00";"20:55:00";"14865";"";"";"";"4";"";"";
"5101843749";"";"4449_100037474_19_8";"21:13:00";"21:13:00";"1405";"";"";"";"12";"";"";
"5101843751";"";"4449_100037474_19_8";"21:20:00";"21:20:00";"1430";"";"";"";"16";"";"";
"5101843758";"";"4449_100037474_19_8";"21:15:00";"21:15:00";"1427";"";"";"";"13";"";"";
"5101843779";"";"4449_100037474_19_8";"20:54:00";"20:54:00";"17830";"";"";"";"3";"";"";
"5101843788";"";"4449_100037474_19_8";"20:59:00";"20:59:00";"460";"";"";"";"5";"";"";
"5101843808";"";"4449_100037474_19_8";"21:03:00";"21:03:00";"13637";"";"";"";"8";"";"";
"5101843834";"";"4449_100037474_19_8";"21:18:00";"21:18:00";"1429";"";"";"";"15";"";"";
"5101843835";"";"4449_100037474_19_8";"20:53:00";"20:53:00";"17832";"";"";"";"2";"";"";
"5101843845";"";"4449_100037474_19_8";"21:16:00";"21:16:00";"1428";"";"";"";"14";"";"";
"5101843853";"";"4449_100037474_19_8";"21:06:00";"21:06:00";"15355";"";"";"";"10";"";"";
"5101843854";"";"4449_100037474_19_8";"20:51:00";"20:51:00";"17827";"";"";"";"1";"";"";
"5101843893";"";"4449_100037474_19_8";"21:00:00";"21:00:00";"1037";"";"";"";"6";"";"";
"5101843923";"";"4449_100037474_19_8";"21:04:00";"21:04:00";"854";"";"";"";"9";"";"";
"5101844001";"";"4449_100037474_19_8";"21:02:00";"21:02:00";"853";"";"";"";"7";"";"";
"5106746716";"";"3733_3180772_9_215";"24:12:00";"24:12:00";"5365";"";"";"";"65";"";"";
"5106747183";"";"3733_3180772_9_215";"24:09:00";"24:09:00";"3947";"";"";"";"62";"";"";
"5106747235";"";"3733_3180772_9_215";"24:11:00";"24:11:00";"3949";"";"";"";"64";"";"";
"5106747370";"";"3733_3180772_9_215";"24:07:00";"24:07:00";"3945";"";"";"";"60";"";"";
"5106747429";"";"3733_3180772_9_215";"24:02:00";"24:02:00";"6244";"";"";"";"57";"";"";
"5106747594";"";"3733_3180772_9_215";"24:08:00";"24:08:00";"3946";"";"";"";"61";"";"";
"5106747599";"";"3733_3180772_9_215";"24:10:00";"24:10:00";"6245";"";"";"";"63";"";"";
"5106747693";"";"3733_3180772_9_215";"24:05:00";"24:05:00";"3926";"";"";"";"59";"";"";
"5106748346";"";"3733_3180772_9_215";"23:58:00";"23:58:00";"3660";"";"";"";"55";"";"";
"5106748403";"";"3733_3180772_9_215";"24:03:00";"24:03:00";"7118";"";"";"";"58";"";"";
"5106748452";"";"3733_3180772_9_215";"23:56:00";"23:56:00";"1002232";"";"";"";"53";"";"";
"5106748709";"";"3733_3180772_9_215";"23:54:00";"23:54:00";"6241";"";"";"";"52";"";"";
"5106748909";"";"3733_3180772_9_215";"24:00:00";"24:00:00";"8697";"";"";"";"56";"";"";
"5106748963";"";"3733_3180772_9_215";"23:57:00";"23:57:00";"10492";"";"";"";"54";"";"";
"5106749095";"";"3733_3180772_9_215";"23:50:00";"23:50:00";"6159";"";"";"";"50";"";"";
"5106749408";"";"3733_3180772_9_215";"23:48:00";"23:48:00";"3702";"";"";"";"48";"";"";
"5106749463";"";"3733_3180772_9_215";"23:52:00";"23:52:00";"3703";"";"";"";"51";"";"";
"5106749804";"";"3733_3180772_9_215";"23:41:00";"23:41:00";"4190";"";"";"";"44";"";"";
"5106749906";"";"3733_3180772_9_215";"23:43:00";"23:43:00";"6760";"";"";"";"45";"";"";
"5106749950";"";"3733_3180772_9_215";"23:49:00";"23:49:00";"6158";"";"";"";"49";"";"";
"5106750279";"";"3733_3180772_9_215";"23:47:00";"23:47:00";"14018";"";"";"";"47";"";"";
"5106750348";"";"3733_3180772_9_215";"23:45:00";"23:45:00";"6157";"";"";"";"46";"";"";
"5106750656";"";"3733_3180772_9_215";"23:38:00";"23:38:00";"22640";"";"";"";"42";"";"";
"5106750965";"";"3733_3180772_9_215";"23:36:00";"23:36:00";"22637";"";"";"";"41";"";"";
"5106751023";"";"3733_3180772_9_215";"23:31:00";"23:31:00";"22567";"";"";"";"38";"";"";
"5106751188";"";"3733_3180772_9_215";"23:30:00";"23:30:00";"7581";"";"";"";"37";"";"";
"5106751371";"";"3733_3180772_9_215";"23:35:00";"23:35:00";"22635";"";"";"";"40";"";"";
"5106751401";"";"3733_3180772_9_215";"23:32:00";"23:32:00";"22455";"";"";"";"39";"";"";
"5106751403";"";"3733_3180772_9_215";"23:39:00";"23:39:00";"13920";"";"";"";"43";"";"";
"5106752110";"";"3733_3180772_9_215";"23:27:00";"23:27:00";"14190";"";"";"";"35";"";"";
"5106752287";"";"3733_3180772_9_215";"23:26:00";"23:26:00";"7578";"";"";"";"34";"";"";
"5106752384";"";"3733_3180772_9_215";"23:28:00";"23:28:00";"7580";"";"";"";"36";"";"";
"5106752404";"";"3733_3180772_9_215";"23:24:00";"23:24:00";"7577";"";"";"";"33";"";"";
"5106752507";"";"3733_3180772_9_215";"23:19:00";"23:19:00";"9356";"";"";"";"30";"";"";
"5106752690";"";"3733_3180772_9_215";"23:21:00";"23:21:00";"7576";"";"";"";"32";"";"";
"5106752813";"";"3733_3180772_9_215";"23:20:00";"23:20:00";"7575";"";"";"";"31";"";"";
"5106753156";"";"3733_3180772_9_215";"23:16:00";"23:16:00";"7573";"";"";"";"28";"";"";
"5106753288";"";"3733_3180772_9_215";"23:13:00";"23:13:00";"6723";"";"";"";"25";"";"";
"5106753494";"";"3733_3180772_9_215";"23:17:00";"23:17:00";"7574";"";"";"";"29";"";"";
"5106753850";"";"3733_3180772_9_215";"23:08:00";"23:08:00";"1000401";"";"";"";"22";"";"";
"5106753938";"";"3733_3180772_9_215";"23:09:00";"23:09:00";"6720";"";"";"";"23";"";"";
"5106754440";"";"3733_3180772_9_215";"23:11:00";"23:11:00";"6722";"";"";"";"24";"";"";
"5106754524";"";"3733_3180772_9_215";"23:14:00";"23:14:00";"20893";"";"";"";"26";"";"";
"5106754581";"";"3733_3180772_9_215";"23:15:00";"23:15:00";"1002102";"";"";"";"27";"";"";
"5106754654";"";"3733_3180772_9_215";"23:04:00";"23:04:00";"7519";"";"";"";"19";"";"";
"5106754992";"";"3733_3180772_9_215";"23:06:00";"23:06:00";"6719";"";"";"";"20";"";"";
"5106755020";"";"3733_3180772_9_215";"23:03:00";"23:03:00";"7518";"";"";"";"18";"";"";
"5106755109";"";"3733_3180772_9_215";"23:01:00";"23:01:00";"21216";"";"";"";"17";"";"";
"5106755391";"";"3733_3180772_9_215";"23:07:00";"23:07:00";"6743";"";"";"";"21";"";"";
"5106755698";"";"3733_3180772_9_215";"22:58:00";"22:58:00";"7570";"";"";"";"15";"";"";
"5106755870";"";"3733_3180772_9_215";"22:54:00";"22:54:00";"7568";"";"";"";"12";"";"";
"5106755929";"";"3733_3180772_9_215";"22:56:00";"22:56:00";"10763";"";"";"";"13";"";"";
"5106756325";"";"3733_3180772_9_215";"22:59:00";"22:59:00";"7571";"";"";"";"16";"";"";
"5106756332";"";"3733_3180772_9_215";"22:52:00";"22:52:00";"7567";"";"";"";"11";"";"";
"5106756427";"";"3733_3180772_9_215";"22:57:00";"22:57:00";"7569";"";"";"";"14";"";"";
"5106756564";"";"3733_3180772_9_215";"22:50:00";"22:50:00";"7565";"";"";"";"9";"";"";
"5106756930";"";"3733_3180772_9_215";"22:46:00";"22:46:00";"7563";"";"";"";"7";"";"";
"5106757092";"";"3733_3180772_9_215";"22:51:00";"22:51:00";"7566";"";"";"";"10";"";"";
"5106757238";"";"3733_3180772_9_215";"22:45:00";"22:45:00";"7523";"";"";"";"6";"";"";
"5106757257";"";"3733_3180772_9_215";"22:44:00";"22:44:00";"10267";"";"";"";"5";"";"";
"5106757292";"";"3733_3180772_9_215";"22:42:00";"22:42:00";"7521";"";"";"";"3";"";"";
"5106757577";"";"3733_3180772_9_215";"22:48:00";"22:48:00";"7564";"";"";"";"8";"";"";
"5106757608";"";"3733_3180772_9_215";"22:41:00";"22:41:00";"7520";"";"";"";"2";"";"";
"5106757984";"";"3733_3180772_9_215";"22:43:00";"22:43:00";"7522";"";"";"";"4";"";"";
"5106758323";"";"3733_3180772_9_215";"22:40:00";"22:40:00";"10483";"";"";"";"1";"";"";
"5106879961";"";"4442_100038149_15_8";"17:31:00";"17:31:00";"639";"";"";"";"20";"";"";
"5106879966";"";"4442_100038149_15_8";"17:24:00";"17:24:00";"818";"";"";"";"17";"";"";
"5106879973";"";"4442_100038149_15_8";"17:00:00";"17:00:00";"1418";"";"";"";"1";"";"";
"5106879975";"";"4442_100038149_15_8";"17:23:00";"17:23:00";"817";"";"";"";"16";"";"";
"5106879984";"";"4442_100038149_15_8";"17:22:00";"17:22:00";"816";"";"";"";"15";"";"";
"5106879994";"";"4442_100038149_15_8";"17:27:00";"17:27:00";"9783";"";"";"";"19";"";"";
"5106879996";"";"4442_100038149_15_8";"17:14:00";"17:14:00";"851";"";"";"";"9";"";"";
"5106880000";"";"4442_100038149_15_8";"17:21:00";"17:21:00";"815";"";"";"";"14";"";"";
"5106880002";"";"4442_100038149_15_8";"17:13:00";"17:13:00";"1119";"";"";"";"8";"";"";
"5106880016";"";"4442_100038149_15_8";"17:10:00";"17:10:00";"15354";"";"";"";"7";"";"";
"5106880018";"";"4442_100038149_15_8";"17:08:00";"17:08:00";"1412";"";"";"";"6";"";"";
"5106880021";"";"4442_100038149_15_8";"17:26:00";"17:26:00";"819";"";"";"";"18";"";"";
"5106880032";"";"4442_100038149_15_8";"17:20:00";"17:20:00";"18070";"";"";"";"13";"";"";
"5106880039";"";"4442_100038149_15_8";"17:16:00";"17:16:00";"1032";"";"";"";"11";"";"";
"5106880079";"";"4442_100038149_15_8";"17:02:00";"17:02:00";"1409";"";"";"";"3";"";"";
"5106880091";"";"4442_100038149_15_8";"17:06:00";"17:06:00";"1411";"";"";"";"5";"";"";
"5106880106";"";"4442_100038149_15_8";"17:04:00";"17:04:00";"1410";"";"";"";"4";"";"";
"5106880128";"";"4442_100038149_15_8";"17:00:00";"17:00:00";"1408";"";"";"";"2";"";"";
"5106880136";"";"4442_100038149_15_8";"17:15:00";"17:15:00";"852";"";"";"";"10";"";"";
"5106880141";"";"4442_100038149_15_8";"17:17:00";"17:17:00";"453";"";"";"";"12";"";"";
"5106927667";"";"3733_3180772_6_314";"17:55:00";"17:55:00";"5457";"";"";"";"63";"";"";
"5106927772";"";"3733_3180772_6_314";"17:50:00";"17:50:00";"7414";"";"";"";"60";"";"";
"5106927774";"";"3733_3180772_6_314";"17:56:00";"17:56:00";"10483";"";"";"";"64";"";"";
"5106927943";"";"3733_3180772_6_314";"17:54:00";"17:54:00";"4892";"";"";"";"62";"";"";
"5106928186";"";"3733_3180772_6_314";"17:53:00";"17:53:00";"4893";"";"";"";"61";"";"";
"5106928457";"";"3733_3180772_6_314";"17:49:00";"17:49:00";"4894";"";"";"";"59";"";"";
"5106928682";"";"3733_3180772_6_314";"17:47:00";"17:47:00";"7600";"";"";"";"58";"";"";
"5106929144";"";"3733_3180772_6_314";"17:45:00";"17:45:00";"8154";"";"";"";"57";"";"";
"5106929154";"";"3733_3180772_6_314";"17:39:00";"17:39:00";"7596";"";"";"";"53";"";"";
"5106929166";"";"3733_3180772_6_314";"17:42:00";"17:42:00";"7598";"";"";"";"55";"";"";
"5106929243";"";"3733_3180772_6_314";"17:43:00";"17:43:00";"7599";"";"";"";"56";"";"";
"5106929322";"";"3733_3180772_6_314";"17:37:00";"17:37:00";"10761";"";"";"";"52";"";"";
"5106929727";"";"3733_3180772_6_314";"17:41:00";"17:41:00";"7597";"";"";"";"54";"";"";
"5106929814";"";"3733_3180772_6_314";"17:33:00";"17:33:00";"7593";"";"";"";"49";"";"";
"5106930009";"";"3733_3180772_6_314";"17:36:00";"17:36:00";"7595";"";"";"";"51";"";"";
"5106930080";"";"3733_3180772_6_314";"17:34:00";"17:34:00";"7594";"";"";"";"50";"";"";
"5106930303";"";"3733_3180772_6_314";"17:26:00";"17:26:00";"7506";"";"";"";"46";"";"";
"5106930505";"";"3733_3180772_6_314";"17:25:00";"17:25:00";"21698";"";"";"";"45";"";"";
"5106930734";"";"3733_3180772_6_314";"17:32:00";"17:32:00";"21217";"";"";"";"48";"";"";
"5106930757";"";"3733_3180772_6_314";"17:28:00";"17:28:00";"7507";"";"";"";"47";"";"";
"5106931007";"";"3733_3180772_6_314";"17:23:00";"17:23:00";"10044";"";"";"";"44";"";"";
"5106931072";"";"3733_3180772_6_314";"17:20:00";"17:20:00";"6684";"";"";"";"42";"";"";
"5106931208";"";"3733_3180772_6_314";"17:19:00";"17:19:00";"6683";"";"";"";"41";"";"";
"5106931367";"";"3733_3180772_6_314";"17:17:00";"17:17:00";"6682";"";"";"";"40";"";"";
"5106931621";"";"3733_3180772_6_314";"17:21:00";"17:21:00";"6742";"";"";"";"43";"";"";
"5106931652";"";"3733_3180772_6_314";"17:14:00";"17:14:00";"7590";"";"";"";"37";"";"";
"5106932301";"";"3733_3180772_6_314";"17:10:00";"17:10:00";"9358";"";"";"";"35";"";"";
"5106932553";"";"3733_3180772_6_314";"17:09:00";"17:09:00";"7588";"";"";"";"34";"";"";
"5106932565";"";"3733_3180772_6_314";"17:12:00";"17:12:00";"7589";"";"";"";"36";"";"";
"5106932619";"";"3733_3180772_6_314";"17:16:00";"17:16:00";"6681";"";"";"";"39";"";"";
"5106932640";"";"3733_3180772_6_314";"17:15:00";"17:15:00";"6680";"";"";"";"38";"";"";
"5106933209";"";"3733_3180772_6_314";"16:59:00";"16:59:00";"7585";"";"";"";"30";"";"";
"5106933366";"";"3733_3180772_6_314";"17:07:00";"17:07:00";"7587";"";"";"";"33";"";"";
"5106933446";"";"3733_3180772_6_314";"16:55:00";"16:55:00";"22568";"";"";"";"27";"";"";
"5106933473";"";"3733_3180772_6_314";"17:01:00";"17:01:00";"7586";"";"";"";"31";"";"";
"5106933722";"";"3733_3180772_6_314";"17:03:00";"17:03:00";"16121";"";"";"";"32";"";"";
"5106934203";"";"3733_3180772_6_314";"16:51:00";"16:51:00";"22634";"";"";"";"25";"";"";
"5106934272";"";"3733_3180772_6_314";"16:56:00";"16:56:00";"7583";"";"";"";"28";"";"";
"5106934298";"";"3733_3180772_6_314";"16:57:00";"16:57:00";"7584";"";"";"";"29";"";"";
"5106934466";"";"3733_3180772_6_314";"16:46:00";"16:46:00";"13919";"";"";"";"22";"";"";
"5106934636";"";"3733_3180772_6_314";"16:47:00";"16:47:00";"22639";"";"";"";"23";"";"";
"5106934652";"";"3733_3180772_6_314";"16:54:00";"16:54:00";"22454";"";"";"";"26";"";"";
"5106934932";"";"3733_3180772_6_314";"16:40:00";"16:40:00";"6164";"";"";"";"19";"";"";
"5106935110";"";"3733_3180772_6_314";"16:49:00";"16:49:00";"22636";"";"";"";"24";"";"";
"5106935132";"";"3733_3180772_6_314";"16:42:00";"16:42:00";"6165";"";"";"";"20";"";"";
"5106935275";"";"3733_3180772_6_314";"16:38:00";"16:38:00";"1002188";"";"";"";"18";"";"";
"5106935499";"";"3733_3180772_6_314";"16:36:00";"16:36:00";"6366";"";"";"";"17";"";"";
"5106935604";"";"3733_3180772_6_314";"16:44:00";"16:44:00";"6166";"";"";"";"21";"";"";
"5106935803";"";"3733_3180772_6_314";"16:35:00";"16:35:00";"6365";"";"";"";"16";"";"";
"5106936074";"";"3733_3180772_6_314";"16:33:00";"16:33:00";"3445";"";"";"";"15";"";"";
"5106936198";"";"3733_3180772_6_314";"16:26:00";"16:26:00";"1002231";"";"";"";"12";"";"";
"5106936472";"";"3733_3180772_6_314";"16:30:00";"16:30:00";"6242";"";"";"";"14";"";"";
"5106936713";"";"3733_3180772_6_314";"16:25:00";"16:25:00";"3704";"";"";"";"11";"";"";
"5106936755";"";"3733_3180772_6_314";"16:23:00";"16:23:00";"3705";"";"";"";"10";"";"";
"5106937051";"";"3733_3180772_6_314";"16:28:00";"16:28:00";"14882";"";"";"";"13";"";"";
