"global_id";"Stop code";"Stop name";"Station Name";"Street";"Direction";"Pavilion";"Operating organization name";"Pavilion electrification";"Transport type";"Geodata";"Centroid";
"global_id";"Код остановки";"Наименование остановки";"Название остановки согласно указателю";"Наименование улицы, на которой находится остановка";"Направление";"Наличие павильона";"Балансодержатель остановки с павильоном";"Электроподключение остановочного павильона";"Вид транспорта";"Геоданные";"Центроид";
"5107813263";"8441";"Проезд Карамзина";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.54534585, 55.58956564]]]";"{type=Point, coordinates=[37.54534585, 55.58956564]}";
"5107813264";"7819";"ТЭЦ № 22";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.80735373, 55.63276325]]]";"{type=Point, coordinates=[37.80735373, 55.63276325]}";
"5107813265";"7989";"Голубинская улица, 15";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.51885085, 55.60035932]]]";"{type=Point, coordinates=[37.51885085, 55.60035932]}";
"5107813266";"8029";"Дом книги";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.59624188, 55.75262404]]]";"{type=Point, coordinates=[37.59624188, 55.75262404]}";
"5107813267";"7788";"Орнитологический парк";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.78898023, 55.64859799]]]";"{type=Point, coordinates=[37.78898023, 55.64859799]}";
"5107813268";"7622";"Мясокомбинат";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.73506121, 55.82136824]]]";"{type=Point, coordinates=[37.73506121, 55.82136824]}";
"5107813269";"8131";"Районный центр «Нева»";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.46721924, 55.86269329]]]";"{type=Point, coordinates=[37.46721924, 55.86269329]}";
"5107813270";"8284";"Профсоюзная улица (МКАД)";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.49584809, 55.61289417]]]";"{type=Point, coordinates=[37.49584809, 55.61289417]}";
"5107813271";"8433";"Полимерная улица";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.79997163, 55.74691034]]]";"{type=Point, coordinates=[37.79997163, 55.74691034]}";
"5107813272";"7757";"Управа района Капотня";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.79365756, 55.63998475]]]";"{type=Point, coordinates=[37.79365756, 55.63998475]}";
"5107813273";"7824";"Метро «Кузьминки»";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.76589326, 55.7060248]]]";"{type=Point, coordinates=[37.76589326, 55.7060248]}";
"5107813274";"8117";"Метро «Тёплый Стан»";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.50766764, 55.61788545]]]";"{type=Point, coordinates=[37.50766764, 55.61788545]}";
"5107813275";"7664";"Детская музыкальная школа";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.65968806, 55.60230514]]]";"{type=Point, coordinates=[37.65968806, 55.60230514]}";
"5107813276";"7678";"6-я Радиальная ул., 20";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.65353807, 55.60730705]]]";"{type=Point, coordinates=[37.65353807, 55.60730705]}";
"5107813277";"764";"3-я линия";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.42950499, 55.78366502]]]";"{type=Point, coordinates=[37.42950499, 55.78366502]}";
"5107813278";"7728";"Театр имени Н. В. Гоголя";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.66201288, 55.76271334]]]";"{type=Point, coordinates=[37.66201288, 55.76271334]}";
"5107813279";"8139";"МЦД Люблино";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.7312924, 55.68416053]]]";"{type=Point, coordinates=[37.7312924, 55.68416053]}";
"5107813280";"7840";"МФЦ Ломоносовский";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.54009639, 55.6747784]]]";"{type=Point, coordinates=[37.54009639, 55.6747784]}";
"5107813281";"7686";"Серпуховская пл.";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.62616692, 55.73096922]]]";"{type=Point, coordinates=[37.62616692, 55.73096922]}";
"5107813282";"7627";"Иркутская ул.";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.78524638, 55.81754904]]]";"{type=Point, coordinates=[37.78524638, 55.81754904]}";
"5107813283";"8034";"Ул. Раменки, 16";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.49075801, 55.69022729]]]";"{type=Point, coordinates=[37.49075801, 55.69022729]}";
"5107813284";"7644";"Дом социального обслуживания";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.7147372, 55.82634165]]]";"{type=Point, coordinates=[37.7147372, 55.82634165]}";
"5107813285";"7605";"МЦД Москва-Товарная";"";"";"";"";"";"Не подключено";"Трамвай";"[Geometry[type=Point, coordinates=[37.68839958, 55.74728437]]]";"{type=Point, coordinates=[37.68839958, 55.74728437]}";
"5107813286";"8038";"Платформа Бирюлёво-Пассажирская";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.65927781, 55.58157408]]]";"{type=Point, coordinates=[37.65927781, 55.58157408]}";
"5107813287";"8036";"Врачебно-физкультурный диспансер";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.49460755, 55.69322781]]]";"{type=Point, coordinates=[37.49460755, 55.69322781]}";
"5107813288";"7656";"Касимовская ул.";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.6537382, 55.5992805]]]";"{type=Point, coordinates=[37.6537382, 55.5992805]}";
"5107813289";"7608";"Хлебозаводский пр.";"";"";"";"да";"ГУП Московский Метрополитен";"Не подключено";"Трамвай";"[Geometry[type=Point, coordinates=[37.62532668, 55.66903712]]]";"{type=Point, coordinates=[37.62532668, 55.66903712]}";
"5107813290";"7959";"Метро «Тёплый Стан»";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.50706046, 55.61810552]]]";"{type=Point, coordinates=[37.50706046, 55.61810552]}";
"5107813291";"759";"4-я линия";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.42005561, 55.78637878]]]";"{type=Point, coordinates=[37.42005561, 55.78637878]}";
"5107813292";"8336";"Рябиновая улица, 65";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.43300891, 55.68001526]]]";"{type=Point, coordinates=[37.43300891, 55.68001526]}";
"5107813293";"8026";"Херсонская ул., 22";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.56241754, 55.65308961]]]";"{type=Point, coordinates=[37.56241754, 55.65308961]}";
"5107813294";"8135";"Музыкальная школа имени Глазунова";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.74666934, 55.664579]]]";"{type=Point, coordinates=[37.74666934, 55.664579]}";
"5107813295";"8610";"Динамовская улица";"";"";"";"да";"ГУП Московский Метрополитен";"Подключено";"Трамвай";"[Geometry[type=Point, coordinates=[37.66152474, 55.72975115]]]";"{type=Point, coordinates=[37.66152474, 55.72975115]}";
"5107813296";"8360";"Улица Шверника";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.5765604, 55.69319357]]]";"{type=Point, coordinates=[37.5765604, 55.69319357]}";
"5107813297";"8326";"Троекуровский пр.";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.42076568, 55.70386914]]]";"{type=Point, coordinates=[37.42076568, 55.70386914]}";
"5107813298";"8330";"Рябиновая улица";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.42081286, 55.70652376]]]";"{type=Point, coordinates=[37.42081286, 55.70652376]}";
"5107813299";"8307";"Метро «Озёрная»";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.45066271, 55.67053077]]]";"{type=Point, coordinates=[37.45066271, 55.67053077]}";
"5107813300";"7631";"Клиническая б-ца";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.74521494, 55.83309715]]]";"{type=Point, coordinates=[37.74521494, 55.83309715]}";
"5107813301";"7586";"Воронцово Поле";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Трамвай";"[Geometry[type=Point, coordinates=[37.64686429, 55.75329104]]]";"{type=Point, coordinates=[37.64686429, 55.75329104]}";
"5107813302";"7612";"Платформа Нагатинская";"";"";"";"да";"ГУП Московский Метрополитен";"Не подключено";"Трамвай";"[Geometry[type=Point, coordinates=[37.62465441, 55.68051308]]]";"{type=Point, coordinates=[37.62465441, 55.68051308]}";
"5107813303";"7880";"Кировоградские пруды";"";"";"";"да";"ГУП Московский Метрополитен";"Не подключено";"Трамвай";"[Geometry[type=Point, coordinates=[37.5903004, 55.60611312]]]";"{type=Point, coordinates=[37.5903004, 55.60611312]}";
"5107813304";"8334";"Просп. Генерала Дорохова";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.42889199, 55.68647114]]]";"{type=Point, coordinates=[37.42889199, 55.68647114]}";
"5107813305";"8318";"Рябиновая улица (МКАД)";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.43100406, 55.66970334]]]";"{type=Point, coordinates=[37.43100406, 55.66970334]}";
"5107813306";"8325";"Троекуровский лес";"";"";"";"";"";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.42153194, 55.70086538]]]";"{type=Point, coordinates=[37.42153194, 55.70086538]}";
"5107813307";"7958";"Метро «Тёплый Стан»";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.50656805, 55.61996157]]]";"{type=Point, coordinates=[37.50656805, 55.61996157]}";
"5107813308";"7629";"Уральская улица";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.80144601, 55.81972628]]]";"{type=Point, coordinates=[37.80144601, 55.81972628]}";
"5107813309";"8272";"Соловьиный пр.";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.54400796, 55.61893764]]]";"{type=Point, coordinates=[37.54400796, 55.61893764]}";
"5107813310";"7820";"Южные Ворота";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.78473805, 55.61967354]]]";"{type=Point, coordinates=[37.78473805, 55.61967354]}";
"5107813311";"8270";"Соловьиный пр., 6";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.55143617, 55.61504721]]]";"{type=Point, coordinates=[37.55143617, 55.61504721]}";
"5107813312";"7837";"Главное здание МГУ";"";"";"";"да";"ГУП Мосгортранс";"Не подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.52939829, 55.70192502]]]";"{type=Point, coordinates=[37.52939829, 55.70192502]}";
"5107813313";"7643";"Кадетский корпус";"";"";"";"да";"ГУП Мосгортранс";"Подключено";"Автобус";"[Geometry[type=Point, coordinates=[37.7041726, 55.82591586]]]";"{type=Point, coordinates=[37.7041726, 55.82591586]}";
"5107813314";"7879";"Поликлиника";"";"";"";"да";"ГУП Московский Метрополитен";"Не подключено";"Трамвай";"[Geometry[type=Point, coordinates=[37.58852605, 55.59872098]]]";"{type=Point, coordinates=[37.58852605, 55.59872098]}";
